video,frame,label,x,y,radius,mean,contrast,fill_ratio,std_ratio,ring_diff,perimeter_ratio,perimeter_std,color_std,inner_mean,ring_mean,eccentricity
P7_2.mp4,170,1,736,562,8,120.53299713134766,93.11150952804186,1.0,0.047091919912374464,-3.3809523809523796,0.8181818181818182,0.03909496322778341,5.676120281219482,121.85714285714286,118.47619047619048,0.9999999366106161
P7_2.mp4,175,1,726,589,5,122.23456573486328,55.17107367137122,1.0,0.008358008591408417,0.0961538461538396,1.0,0.0743559629024738,1.021636962890625,122.15384615384616,122.25,0.9999998479087915
P7_2.mp4,180,1,720,606,8,115.48223114013672,87.15808054325885,0.9593908629441624,0.18310415924118797,-15.724489795918373,0.6363636363636364,0.03909496322778341,21.14527702331543,122.22448979591837,106.5,1.0746357052757878
P7_2.mp4,185,1,724,616,8,121.19796752929688,93.01706762112424,1.0,0.040970200931529054,-2.3741496598639458,0.8636363636363636,0.03909496322778341,4.965506553649902,122.18367346938776,119.80952380952381,0.9999999366106161
P7_2.mp4,190,1,720,636,8,119.8680191040039,91.26471331887994,0.9949238578680203,0.08206860663536636,-5.360544217687078,0.75,0.03909496322778341,9.837401390075684,122.12244897959184,116.76190476190476,1.0202300619237124
P7_2.mp4,195,1,717,630,6,121.83185577392578,72.35505577392578,1.0,0.008237230495904952,-0.4752155172413808,1.0,0.05372579493751857,1.0035576820373535,122.06896551724138,121.59375,0.9999998899803779
P7_2.mp4,200,1,718,638,8,121.26396179199219,92.66341082780485,1.0,0.03816853295280978,-1.5527210884353764,0.9318181818181818,0.03909496322778341,4.628467559814453,122.04081632653062,120.48809523809524,0.9999999366106161
P7_2.mp4,205,1,830,630,6,121.86725616455078,72.28805616455078,1.0,0.011475684693373324,-0.06842672413793593,1.0,0.05372579493751857,1.398511290550232,121.89655172413794,121.828125,0.9999998899803779
P7_2.mp4,210,1,826,658,7,122.02684783935547,83.58451728049697,1.0,0.019152921042547982,-0.25050709939147,0.9722222222222222,0.041002574240232834,2.337172508239746,122.10344827586206,121.8529411764706,0.9999999162896068
P7_2.mp4,215,1,822,662,8,121.24873352050781,91.96866005861617,0.9949238578680203,0.050837022905329564,-2.532312925170075,0.8636363636363636,0.03909496322778341,6.163924694061279,122.16326530612245,119.63095238095238,1.021246124450556
P7_2.mp4,220,1,815,649,7,121.37583923339844,84.38535171853518,1.0,0.03472543596767885,-1.2697768762677413,0.9166666666666666,0.041002574240232834,4.214834690093994,122.03448275862068,120.76470588235294,0.9999999162896068
P7_2.mp4,225,1,687,653,8,120.42639923095703,91.1444892217743,0.9949238578680203,0.06683034325828875,-3.506802721088434,0.7954545454545454,0.03909496846866064,8.048148155212402,121.95918367346938,118.45238095238095,1.0212461244505544
P7_2.mp4,230,1,670,640,8,121.46192932128906,92.47386687868116,1.0,0.03178894161660947,-1.4370748299319729,0.9318181818181818,0.03909496322778341,3.8611488342285156,122.0204081632653,120.58333333333333,0.9999999366106161
P7_2.mp4,235,1,697,631,6,122.23008728027344,73.35328728027343,1.0,0.010496869222743229,0.2623922413793167,1.0,0.05372579493751857,1.2830332517623901,122.03448275862068,122.296875,0.9999998899803779
P7_2.mp4,240,1,712,629,6,121.88495635986328,72.71695635986327,1.0,0.012670496088545247,-0.2877155172413808,1.0,0.05372579493751857,1.5443415641784668,122.06896551724138,121.78125,0.9999998899803779
P7_2.mp4,245,1,708,618,8,120.89340209960938,92.78320926214381,1.0,0.05129189648303383,-3.095238095238088,0.8409090909090909,0.03909496322778341,6.200852870941162,122.14285714285714,119.04761904761905,0.9999999366106161
P7_2.mp4,250,1,708,616,8,120.51268768310547,92.22710457934055,1.0,0.03358522903391943,-1.401360544217681,0.8409090909090909,0.03909496322778341,4.047452449798584,121.0204081632653,119.61904761904762,0.9999999366106161
P7_2.mp4,255,1,745,591,7,110.30872344970703,74.53940121427303,0.9261744966442953,0.2750953487504104,-24.293103448275858,0.6388888888888888,0.041002574240232834,30.345407485961914,121.79310344827586,97.5,1.2103210420323711
P7_2.mp4,260,1,780,632,8,121.6192855834961,92.98475849442355,1.0,0.03441138160223818,-1.9982993197278915,0.8409090909090909,0.03909496322778341,4.185096263885498,122.65306122448979,120.6547619047619,0.9999999366106161
P7_2.mp4,265,1,776,618,5,122.81481170654297,53.674222137381975,1.0,0.006411426841044489,-0.3076923076923066,1.0,0.0743559629024738,0.7874178886413574,123.0,122.6923076923077,0.9999998479087915
P7_2.mp4,275,1,725,610,6,122.48672485351562,73.59392485351563,1.0,0.012100378733917621,-0.48383620689655515,1.0,0.05372579493751857,1.4821373224258423,122.82758620689656,122.34375,0.9999998899803779
P7_2.mp4,280,1,684,530,8,120.97969818115234,94.13580470089522,0.9949238578680203,0.06815155863894484,-4.732993197278901,0.7954545454545454,0.03909496322778341,8.24496078491211,122.95918367346938,118.22619047619048,1.0212461244505548
P7_2.mp4,285,1,696,530,8,118.29949188232422,91.4950841688256,0.9746192893401016,0.1285981316315724,-11.625850340136054,0.6136363636363636,0.03909496322778341,15.213101387023926,123.10204081632654,111.47619047619048,1.0386822025179916
P7_2.mp4,290,1,752,635,6,122.17699432373047,72.41699432373048,1.0,0.005017209469679362,0.296875,1.0,0.05372579493751857,0.6129871010780334,122.0,122.296875,0.9999998899803779
P7_2.mp4,295,1,716,546,8,119.84263610839844,92.68193822042782,0.9898477157360406,0.09740837461899955,-5.80952380952381,0.7954545454545454,0.03909496322778341,11.673678398132324,122.57142857142857,116.76190476190476,1.0270648387898482
P7_2.mp4,300,1,734,528,8,121.6243667602539,95.03116198523095,1.0,0.0365463502141352,-2.5680272108843525,0.7954545454545454,0.03909496322778341,4.444925785064697,122.87755102040816,120.30952380952381,0.9999999366106161
P7_2.mp4,305,1,740,604,8,114.39086151123047,86.65991568937555,0.9543147208121827,0.19213830628290468,-16.634353741496597,0.6136363636363636,0.03909496322778341,21.978857040405273,121.26530612244898,104.63095238095238,1.1049169757484354
P7_2.mp4,310,1,742,594,8,120.43147277832031,92.77307057446356,0.9949238578680203,0.06228472259106964,-3.547619047619051,0.8181818181818182,0.03909496322778341,7.501031398773193,122.0,118.45238095238095,1.0212461244505544
P7_2.mp4,315,1,744,596,8,118.45685577392578,90.86273272525727,0.9796954314720813,0.12026624010459513,-8.088435374149668,0.75,0.03909496322778341,14.246360778808594,122.04081632653062,113.95238095238095,1.0461654790376076
P7_2.mp4,320,1,748,596,8,119.4416275024414,91.50039701575638,0.9949238578680203,0.08555284147871148,-5.83163265306122,0.7272727272727273,0.03909496322778341,10.218561172485352,121.65306122448979,115.82142857142857,1.0202300619237124
P7_2.mp4,325,1,720,600,8,119.33502197265625,91.47551784042484,0.9898477157360406,0.09005892429589762,-6.464285714285708,0.7045454545454546,0.03909496322778341,10.74718189239502,122.0,115.53571428571429,1.0271404720360062
P7_2.mp4,330,1,722,602,8,120.93401336669922,93.44365523997746,1.0,0.049333705949798606,-2.9795918367346985,0.8636363636363636,0.03909496322778341,5.966115951538086,122.12244897959184,119.14285714285714,0.9999999366106161
P7_2.mp4,335,1,762,537,7,121.79866027832031,87.1625128348007,1.0,0.03408462031395997,-2.9178498985801156,0.9166666666666666,0.041002574240232834,4.151459693908691,123.24137931034483,120.32352941176471,0.9999999162896068
P7_2.mp4,340,1,760,538,8,117.05583953857422,90.18990749082398,0.9695431472081218,0.1513815997672718,-13.590136054421777,0.6818181818181818,0.03909496322778341,17.720104217529297,123.24489795918367,109.6547619047619,1.0715889048827476
P7_2.mp4,345,1,778,648,8,119.68020629882812,91.23576185438368,0.9898477157360406,0.09037935442440355,-6.346938775510196,0.8409090909090909,0.03909496322778341,10.816624641418457,122.63265306122449,116.28571428571429,1.0326069549095978
P7_2.mp4,350,1,748,650,8,120.48731231689453,91.7499385795208,0.9898477157360406,0.09112765891379766,-4.664965986394549,0.8181818181818182,0.03909496322778341,10.979741096496582,122.65306122448979,117.98809523809524,1.0326069549095982
P7_2.mp4,355,1,764,568,8,120.97461700439453,93.62842784002355,1.0,0.0546444140854077,-4.833333333333329,0.75,0.03909496322778341,6.6105875968933105,123.14285714285714,118.30952380952381,0.9999999366106161
P7_2.mp4,360,1,771,578,6,122.21238708496094,74.63318708496094,1.0,0.010121535145054934,-0.7176724137931103,1.0,0.05372579493751857,1.2369762659072876,122.65517241379311,121.9375,0.9999998899803779
P7_2.mp4,365,1,764,585,7,121.75167846679688,85.65060831221899,1.0,0.04234178793008057,-2.8438133874239355,0.8611111111111112,0.041002574240232834,5.155185699462891,123.13793103448276,120.29411764705883,0.9999999162896068
P7_2.mp4,370,1,752,618,8,120.54822540283203,92.23601236334626,0.9898477157360406,0.06779755827387192,-5.088435374149654,0.7727272727272727,0.03909496322778341,8.172874450683594,122.89795918367346,117.80952380952381,1.0326069549095978
P7_2.mp4,375,1,736,235,8,156.83248901367188,31.49272776481972,1.0,0.012666985745216653,-0.21768707482993932,1.0,0.03909496846866064,2.5903549194335938,156.9795918367347,156.76190476190476,0.9999999366106161
P7_2.mp4,380,1,738,252,8,155.8984832763672,30.88103607710181,0.9847715736040609,0.026655707107199233,-3.265306122448976,0.9090909090909091,0.03909496322778341,4.37407922744751,157.55102040816325,154.28571428571428,1.029811609742695
P7_2.mp4,385,1,749,285,6,157.0885009765625,17.1493009765625,1.0,0.005840378623037285,-0.5544181034482847,1.0,0.05372579493751857,1.481601357460022,157.41379310344828,156.859375,0.9999998899803779
P7_2.mp4,400,1,741,334,8,155.29949951171875,27.557534406117284,0.9796954314720813,0.03740983456671277,-4.147959183673464,0.7727272727272727,0.03909496846866064,5.9958720207214355,157.18367346938774,153.03571428571428,1.068669128256577
P7_2.mp4,415,1,730,322,8,147.73095703125,32.901755929321624,0.9543147208121827,0.06377854621960959,-6.107142857142861,0.75,0.03909496322778341,9.557538032531738,150.14285714285714,144.03571428571428,1.1350197451578683
P7_2.mp4,420,1,722,656,8,120.34010314941406,91.79740342489616,0.9898477157360406,0.08238232453276079,-4.6921768707483125,0.8409090909090909,0.03909496322778341,9.913898468017578,122.34693877551021,117.6547619047619,1.0163816410068423
P7_2.mp4,425,1,755,779,9,115.56521606445312,88.91437603523471,0.9604743083003953,0.166077822400772,-11.541836734693874,0.6041666666666666,0.03477064050995942,19.192819595336914,122.0204081632653,110.47857142857143,1.077188970819371
P7_2.mp4,430,1,716,736,9,119.55335998535156,93.7294008911222,0.9960474308300395,0.08229568757089711,-5.464285714285708,0.6666666666666666,0.034770633908084506,9.838726043701172,122.71428571428571,117.25,1.0160068319681128
P7_2.mp4,435,1,703,699,7,122.4026870727539,82.80458956978126,1.0,0.014383386422515245,-0.8575050709939092,0.9722222222222222,0.041002574240232834,1.7605661153793335,122.93103448275862,122.07352941176471,0.9999999162896068
P7_2.mp4,440,1,706,710,6,122.5752182006836,68.5000182006836,1.0,0.006403182177649216,-0.6061422413793167,1.0,0.05372579493751857,0.7848717570304871,122.96551724137932,122.359375,0.9999998899803779
P7_2.mp4,445,1,702,724,8,122.66497802734375,91.68701659483686,1.0,0.01679269619604022,-0.9982993197278915,0.9772727272727273,0.03909496322778341,2.0598766803741455,123.08163265306122,122.08333333333333,0.9999999366106161
P7_2.mp4,450,1,700,710,9,117.79051208496094,92.63784590526774,0.9723320158102767,0.14012458105444076,-9.502040816326542,0.625,0.034770633908084506,16.505346298217773,123.10204081632654,113.6,1.0442892268806636
P7_2.mp4,455,1,724,637,7,122.53691101074219,85.62133431633077,1.0,0.011828909398971183,-0.7743407707910848,1.0,0.041002574240232834,1.4494768381118774,122.96551724137932,122.19117647058823,0.9999999162896068
P7_2.mp4,460,1,728,624,8,120.71573638916016,79.22996963066612,1.0,0.03403842046732679,-1.7993197278911595,0.8636363636363636,0.03909496322778341,4.108975410461426,121.48979591836735,119.69047619047619,0.9999999366106161
P7_2.mp4,465,1,736,618,8,120.22335052490234,93.01031103913559,0.9949238578680203,0.07132714674822198,-2.408163265306129,0.8863636363636364,0.03909496322778341,8.575191497802734,121.12244897959184,118.71428571428571,1.0212461244505548
P7_2.mp4,470,1,734,608,8,120.75126647949219,93.04052267783929,0.9949238578680203,0.056939757481738115,-2.161564625850346,0.8636363636363636,0.03909496846866064,6.87554931640625,121.6734693877551,119.51190476190476,1.0212461244505548
P7_2.mp4,480,1,726,669,7,121.36912536621094,82.85545116882687,1.0,0.024548729519850016,-0.8372210953346837,0.8888888888888888,0.041002574240232834,2.9794538021087646,121.79310344827586,120.95588235294117,0.9999999162896068
P7_2.mp4,485,1,728,676,5,121.70370483398438,49.31594973194356,1.0,0.0050740511024066765,-0.4038461538461604,1.0,0.0743559629024738,0.6175309419631958,122.0,121.59615384615384,0.9999998479087915
P7_2.mp4,490,1,722,690,9,118.7272720336914,94.75941228204788,0.9960474308300395,0.08655834613793749,-5.757142857142853,0.6666666666666666,0.034770633908084506,10.276837348937988,122.0,116.24285714285715,1.0162101614197634
P7_2.mp4,500,1,727,287,7,155.5369110107422,28.917410416211865,1.0,0.008671528997445341,-0.16480730223122464,1.0,0.041002574240232834,1.5485202074050903,155.6206896551724,155.4558823529412,0.9999999162896068
P7_2.mp4,505,1,736,328,8,155.3857879638672,30.94685316129602,0.9949238578680203,0.029618505994426555,-1.136054421768705,0.8863636363636364,0.03909496322778341,4.752914905548096,155.6122448979592,154.47619047619048,1.0212461244505548
P7_2.mp4,520,1,732,410,7,148.35569763183594,32.99541225728184,0.9932885906040269,0.0386472487014291,-3.7454361054766707,0.7222222222222222,0.041002585891401926,5.882997989654541,150.06896551724137,146.3235294117647,1.02870298351205
P7_2.mp4,525,1,864,296,9,147.75889587402344,16.411927283811593,0.6679841897233202,0.22388947078137744,-18.90306122448979,0.6458333333333334,0.034770633908084506,36.13253402709961,162.79591836734693,143.89285714285714,1.79586779686729
P7_2.mp4,535,1,770,826,9,119.7312240600586,91.65087343916744,0.9920948616600791,0.08703759422293907,-4.150000000000006,0.6875,0.034770633908084506,10.421112060546875,122.0,117.85,1.0195250653052355
P7_2.mp4,540,1,740,826,9,120.83794403076172,92.57716974296041,1.0,0.04075601313775982,-2.0938775510204124,0.8333333333333334,0.034770633908084506,4.924872875213623,121.9795918367347,119.88571428571429,0.9999999505688554
P7_2.mp4,545,1,730,768,9,117.9288558959961,91.79737306181056,0.9841897233201581,0.12674286312725397,-7.64489795918368,0.625,0.034770633908084506,14.946640968322754,122.10204081632654,114.45714285714286,1.0303642534898734
P7_2.mp4,550,1,725,761,6,122.11504364013672,66.17744364013672,1.0,0.008350620615112566,0.00915948275861922,1.0,0.05372579493751857,1.0197370052337646,122.06896551724138,122.078125,0.9999998899803779
P7_2.mp4,555,1,725,752,8,119.15228271484375,87.12657105276845,0.9898477157360406,0.11099564607481918,-6.379251700680271,0.7045454545454546,0.03909496846866064,13.225380897521973,122.08163265306122,115.70238095238095,1.0271404720360067
P7_2.mp4,560,1,726,754,9,120.85375213623047,95.19925980606246,1.0,0.04615415449776455,-2.439795918367338,0.7916666666666666,0.034770633908084506,5.577905178070068,122.20408163265306,119.76428571428572,0.9999999505688554
P7_2.mp4,570,1,723,253,5,150.4938201904297,24.425792979545335,1.0,0.008229654537289537,-0.75,1.0,0.0743559629024738,1.5605791807174683,151.0,150.25,0.9999998479087915
P7_2.mp4,575,1,722,300,8,149.44161987304688,33.55915889967682,0.9898477157360406,0.04143267602346505,-2.833333333333343,0.75,0.03909496322778341,6.298407077789307,150.57142857142858,147.73809523809524,1.0381207137605168
P7_2.mp4,580,1,722,342,8,154.07106018066406,33.29603722382292,0.9796954314720813,0.035498844325625264,-1.9217687074829826,0.7954545454545454,0.03909496846866064,5.650475025177002,154.75510204081633,152.83333333333334,1.037634716341275
P7_2.mp4,585,1,706,364,8,154.2487335205078,30.4424892597181,0.9593908629441624,0.04549818718342509,-4.290816326530603,0.6363636363636364,0.03909496322778341,7.041698455810547,156.0408163265306,151.75,1.0321625303699864
P7_2.mp4,595,1,708,452,7,154.7919464111328,26.742005864164923,1.0,0.06142129347388587,3.7991886409736253,1.0,0.041002574240232834,9.932391166687012,152.9655172413793,156.76470588235293,0.9999999162896068
P7_2.mp4,600,1,698,454,7,152.61073303222656,23.727260975151665,1.0,0.01914109695234314,-0.03752535496957421,1.0,0.041002574240232834,3.538325548171997,152.6551724137931,152.61764705882354,0.9999999162896068
P7_2.mp4,605,1,684,460,8,149.78680419921875,34.88873257387439,0.9746192893401016,0.04314349027187366,-4.112244897959187,0.7727272727272727,0.03909496322778341,6.439394474029541,151.6122448979592,147.5,1.0236745610672129
P7_2.mp4,615,1,610,434,6,126.29203796386719,-1.1287620361328123,0.5575221238938053,0.19263020625743874,25.32058189655173,0.71875,0.05372580267822216,24.849809646606445,108.41379310344827,133.734375,1.937207208932055
P7_2.mp4,625,1,712,493,7,144.48321533203125,36.5402902428517,0.9932885906040269,0.026962475042696544,-0.7875253549695742,0.9722222222222222,0.041002574240232834,3.9575564861297607,144.6551724137931,143.86764705882354,1.0287029835120511
P7_2.mp4,630,1,686,572,8,133.60406494140625,44.666507549303404,0.9593908629441624,0.072526923091062,-6.568027210884367,0.7272727272727273,0.03909496322778341,9.671219825744629,136.59183673469389,130.02380952380952,1.1008384840293595
P7_2.mp4,635,1,686,572,8,133.60406494140625,44.66007963378458,0.9593908629441624,0.072526923091062,-6.568027210884367,0.7272727272727273,0.03909496322778341,9.671219825744629,136.59183673469389,130.02380952380952,1.1008384840293595
P7_2.mp4,645,1,707,448,6,151.54867553710938,30.70387553710937,1.0,0.007131263448607639,-0.6373922413793025,1.0,0.05372579493751857,1.0807338953018188,151.9655172413793,151.328125,0.9999998899803779
P7_2.mp4,650,1,707,410,8,158.73095703125,26.56107640682393,0.583756345177665,0.18812436243496639,2.037414965986386,0.6818181818181818,0.03909496846866064,31.356809616088867,155.51020408163265,157.54761904761904,1.82426551768022
P7_2.mp4,655,1,698,406,7,162.1140899658203,34.51599246284766,1.0,0.12863834170952274,9.788032454361058,0.8611111111111112,0.041002574240232834,22.232681274414062,154.24137931034483,164.02941176470588,0.9999999162896068
P7_2.mp4,660,1,685,407,6,151.56637573242188,29.52637573242187,1.0,0.011028872096105773,-0.1395474137931103,1.0,0.05372579493751857,1.8194659948349,151.6551724137931,151.515625,0.9999998899803779
P7_2.mp4,665,1,690,546,8,133.07614135742188,45.467325930424636,0.9644670050761421,0.07926212130899596,-6.8843537414965965,0.75,0.03909496322778341,10.479775428771973,135.9795918367347,129.0952380952381,1.0672825173406726
P7_2.mp4,670,1,695,551,8,128.58375549316406,41.54151490546893,0.8934010152284264,0.14563611324681144,-17.476190476190467,0.5681818181818182,0.03909496846866064,18.57274055480957,136.14285714285714,118.66666666666667,1.2204078298176146
P7_2.mp4,675,1,706,560,8,131.1269073486328,46.47034169206715,0.949238578680203,0.09626218270080089,-10.471088435374156,0.5909090909090909,0.03909496322778341,12.588789939880371,135.81632653061226,125.3452380952381,1.1018605417915066
P7_2.mp4,680,1,718,541,6,135.3451385498047,39.67473854980469,1.0,0.008723953086953984,-0.5522629310344769,1.0,0.05372579493751857,1.5592880249023438,135.72413793103448,135.171875,0.9999998899803779
P7_2.mp4,685,1,732,533,5,135.44444274902344,31.501132091427067,1.0,0.007518582640831014,-0.4807692307692264,1.0,0.0743559629024738,1.3126763105392456,135.76923076923077,135.28846153846155,0.9999998479087915
P7_2.mp4,690,1,711,717,9,118.35968017578125,93.63798550814064,0.9841897233201581,0.1066140577598734,-6.23571428571428,0.6875,0.03477064050995942,12.618797302246094,121.71428571428571,115.47857142857143,1.0375046323465227
P7_2.mp4,695,1,698,802,9,120.65217590332031,92.72010870098285,1.0,0.06054716819333768,-4.032653061224494,0.7708333333333334,0.034770633908084506,7.305156230926514,122.91836734693878,118.88571428571429,0.9999999505688554
P7_2.mp4,700,1,700,736,9,118.1541519165039,92.65524760678879,0.9802371541501976,0.12159897605447274,-7.291836734693888,0.6458333333333334,0.034770633908084506,14.367424964904785,122.16326530612245,114.87142857142857,1.0602685324533005
P7_2.mp4,705,1,693,714,8,121.6192855834961,90.55867952289003,1.0,0.020515815595720202,-1.9540816326530575,0.9318181818181818,0.03909496846866064,2.495119094848633,122.63265306122449,120.67857142857143,0.9999999366106161
P7_2.mp4,710,1,693,668,6,122.93804931640625,71.18604931640624,1.0,0.012862774820752331,0.02209051724138078,1.0,0.05372579493751857,1.5813261270523071,122.93103448275862,122.953125,0.9999998899803779
P7_2.mp4,725,1,713,610,5,122.6172866821289,52.30436151206088,1.0,0.00696836681808458,-0.4615384615384528,1.0,0.0743559629024738,0.8544420599937439,122.92307692307692,122.46153846153847,0.9999998479087915
P7_2.mp4,730,1,712,608,8,121.22842407226562,93.20914032570914,1.0,0.03911124012493235,-3.4387755102040813,0.8863636363636364,0.03909496322778341,4.74139404296875,122.93877551020408,119.5,0.9999999366106161
P7_2.mp4,735,1,714,696,9,114.00395202636719,90.11059921409546,0.9565217391304348,0.19213789872183304,-13.247959183673473,0.5833333333333334,0.034770633908084506,21.904489517211914,121.3265306122449,108.07857142857142,1.0625961142427898
P7_2.mp4,740,1,722,700,8,117.4974594116211,87.07229871373312,0.9746192893401016,0.13601274040157835,-10.16836734693878,0.75,0.03909496322778341,15.981152534484863,121.91836734693878,111.75,1.0694652164103933
P7_2.mp4,745,1,736,673,6,121.77876281738281,69.78036281738281,1.0,0.01074471603407467,-0.024245689655174374,1.0,0.05372579493751857,1.3084784746170044,121.75862068965517,121.734375,0.9999998899803779
P7_2.mp4,750,1,730,670,8,111.96954345703125,82.81068211635173,0.9238578680203046,0.2440583705238555,-21.801020408163268,0.6590909090909091,0.03909496846866064,27.32709312438965,121.26530612244898,99.46428571428571,1.237348327793127
P7_2.mp4,755,1,728,656,8,119.9390869140625,91.245790311675,0.9949238578680203,0.07650566490178587,-4.10374149659863,0.7954545454545454,0.03909496322778341,9.176018714904785,121.59183673469387,117.48809523809524,1.021246124450556
P7_2.mp4,760,1,721,653,7,121.75167846679688,84.16666063088724,1.0,0.014046933471145578,0.11866125760649027,1.0,0.041002574240232834,1.7102402448654175,121.79310344827586,121.91176470588235,0.9999999162896068
